resolution_minutes,fold,model,alpha,term,coefficient_bps_per_feature_sd
5,11,nq_only,1000,intercept,0.048874587302
5,11,cross_market,1000,nq_direction,-0.00720305482566
5,11,cross_market,1000,nq_magnitude,-0.257943734898
5,11,cross_market,1000,nq_aligned_momentum_5m,-0.168096518376
5,11,cross_market,1000,nq_aligned_momentum_15m,-0.104540317873
5,11,cross_market,1000,nq_aligned_momentum_30m,0.256839760744
5,11,cross_market,1000,nq_aligned_momentum_60m,-0.145154525663
5,11,cross_market,1000,session_sin_1,-0.00527664676634
5,11,cross_market,1000,session_cos_1,0.02101253376
5,11,cross_market,1000,session_sin_2,0.00448516296831
5,11,cross_market,1000,session_cos_2,0.0384807027253
5,11,cross_market,1000,weekday_tuesday,0.0558105929902
5,11,cross_market,1000,weekday_wednesday,0.00371484097718
5,11,cross_market,1000,weekday_thursday,0.00830536328346
5,11,cross_market,1000,weekday_friday,-0.0311043994626
5,11,cross_market,1000,btc_magnitude,-0.0893982704427
5,11,cross_market,1000,btc_aligned_momentum_5m,0.0274293109835
5,11,cross_market,1000,btc_aligned_momentum_15m,-0.0223163465214
5,11,cross_market,1000,btc_aligned_momentum_30m,-0.036304950202
5,11,cross_market,1000,btc_aligned_momentum_60m,0.0946704301104
5,11,cross_market,1000,coherence_15m,-0.00478063734026
5,11,cross_market,1000,coherence_30m,-0.024458288682
5,11,cross_market,1000,coherence_60m,0.0121164783001
5,11,cross_market,1000,joint_intensity,0.410055637867
5,11,cross_market,1000,magnitude_balance,-0.106907604413
5,11,cross_market,1000,absolute_magnitude_balance,0.0123478006162
5,11,cross_market,1000,intercept,0.048874587302
5,12,nq_only,1000,nq_direction,-0.00148551749385
5,12,nq_only,1000,nq_magnitude,0.00249104998122
5,12,nq_only,1000,nq_aligned_momentum_5m,-0.0634241303897
5,12,nq_only,1000,nq_aligned_momentum_15m,-0.104321640726
5,12,nq_only,1000,nq_aligned_momentum_30m,0.240065682384
5,12,nq_only,1000,nq_aligned_momentum_60m,-0.113878184239
5,12,nq_only,1000,session_sin_1,-0.00848042192212
5,12,nq_only,1000,session_cos_1,0.023121265068
5,12,nq_only,1000,session_sin_2,0.00519957259799
5,12,nq_only,1000,session_cos_2,0.0380992899939
5,12,nq_only,1000,weekday_tuesday,0.054394119706
5,12,nq_only,1000,weekday_wednesday,-0.00361399362631
5,12,nq_only,1000,weekday_thursday,0.00453095702742
5,12,nq_only,1000,weekday_friday,-0.0323318333089
5,12,nq_only,1000,intercept,0.044265347683
5,12,cross_market,1000,nq_direction,-0.00301101943451
5,12,cross_market,1000,nq_magnitude,-0.268908705494
5,12,cross_market,1000,nq_aligned_momentum_5m,-0.150062485335
5,12,cross_market,1000,nq_aligned_momentum_15m,-0.0964948693469
5,12,cross_market,1000,nq_aligned_momentum_30m,0.250446575563
5,12,cross_market,1000,nq_aligned_momentum_60m,-0.144396954566
5,12,cross_market,1000,session_sin_1,-0.00523037332825
5,12,cross_market,1000,session_cos_1,0.0239025934428
5,12,cross_market,1000,session_sin_2,0.0016624860746
5,12,cross_market,1000,session_cos_2,0.0363900730937
5,12,cross_market,1000,weekday_tuesday,0.057127050823
5,12,cross_market,1000,weekday_wednesday,0.00387340779528
5,12,cross_market,1000,weekday_thursday,0.00999252110389
5,12,cross_market,1000,weekday_friday,-0.0294184758994
5,12,cross_market,1000,btc_magnitude,-0.0938481028863
5,12,cross_market,1000,btc_aligned_momentum_5m,0.0413790009952
5,12,cross_market,1000,btc_aligned_momentum_15m,-0.0294893371349
5,12,cross_market,1000,btc_aligned_momentum_30m,-0.0333204717077
5,12,cross_market,1000,btc_aligned_momentum_60m,0.0990853769222
5,12,cross_market,1000,coherence_15m,-0.00149204466699
5,12,cross_market,1000,coherence_30m,-0.0199791923909
5,12,cross_market,1000,coherence_60m,-0.00103972359229
5,12,cross_market,1000,joint_intensity,0.406525617207
5,12,cross_market,1000,magnitude_balance,-0.110623008556
5,12,cross_market,1000,absolute_magnitude_balance,0.012041218346
5,12,cross_market,1000,intercept,0.044265347683
5,13,nq_only,1000,nq_direction,0.00472851532491
5,13,nq_only,1000,nq_magnitude,0.00293903500784
5,13,nq_only,1000,nq_aligned_momentum_5m,-0.0755741918417
5,13,nq_only,1000,nq_aligned_momentum_15m,-0.103956187127
5,13,nq_only,1000,nq_aligned_momentum_30m,0.243087833169
5,13,nq_only,1000,nq_aligned_momentum_60m,-0.10922648822
5,13,nq_only,1000,session_sin_1,-0.0091065377478
5,13,nq_only,1000,session_cos_1,0.0224968073006
5,13,nq_only,1000,session_sin_2,0.00631029862524
5,13,nq_only,1000,session_cos_2,0.0298234680821
5,13,nq_only,1000,weekday_tuesday,0.0549428898892
5,13,nq_only,1000,weekday_wednesday,-0.00272096830663
5,13,nq_only,1000,weekday_thursday,0.011022492576
5,13,nq_only,1000,weekday_friday,-0.0261508343733
5,13,nq_only,1000,intercept,0.0400952351031
5,13,cross_market,10,nq_direction,0.00392838128121
5,13,cross_market,10,nq_magnitude,-0.429393166239
5,13,cross_market,10,nq_aligned_momentum_5m,-0.177565064749
5,13,cross_market,10,nq_aligned_momentum_15m,-0.110886129766
5,13,cross_market,10,nq_aligned_momentum_30m,0.285211198865
5,13,cross_market,10,nq_aligned_momentum_60m,-0.161555917232
5,13,cross_market,10,session_sin_1,-0.00492654512709
5,13,cross_market,10,session_cos_1,0.0236951002107
5,13,cross_market,10,session_sin_2,0.00166273866248
5,13,cross_market,10,session_cos_2,0.0282157916055
5,13,cross_market,10,weekday_tuesday,0.0608981324964
5,13,cross_market,10,weekday_wednesday,0.00619865287382
5,13,cross_market,10,weekday_thursday,0.0187518481389
5,13,cross_market,10,weekday_friday,-0.0214996965502
5,13,cross_market,10,btc_magnitude,-0.276981457776
5,13,cross_market,10,btc_aligned_momentum_5m,0.0541516415319
5,13,cross_market,10,btc_aligned_momentum_15m,-0.015890245447
5,13,cross_market,10,btc_aligned_momentum_30m,-0.0486090562003
5,13,cross_market,10,btc_aligned_momentum_60m,0.120697127009
5,13,cross_market,10,coherence_15m,0.0159633899161
5,13,cross_market,10,coherence_30m,-0.0354073752085
5,13,cross_market,10,coherence_60m,-0.00062590434925
5,13,cross_market,10,joint_intensity,0.675227884396
5,13,cross_market,10,magnitude_balance,-0.105323367189
5,13,cross_market,10,absolute_magnitude_balance,0.0761946088452
5,13,cross_market,10,intercept,0.0400952351031
5,14,nq_only,1000,nq_direction,-0.00895407178814
5,14,nq_only,1000,nq_magnitude,-0.0128198728927
5,14,nq_only,1000,nq_aligned_momentum_5m,-0.064269269154
5,14,nq_only,1000,nq_aligned_momentum_15m,-0.0826632883561
5,14,nq_only,1000,nq_aligned_momentum_30m,0.23398844399
5,14,nq_only,1000,nq_aligned_momentum_60m,-0.106305554106
5,14,nq_only,1000,session_sin_1,-0.0161266012225
5,14,nq_only,1000,session_cos_1,0.0217268658998
5,14,nq_only,1000,session_sin_2,0.0116459540874
5,14,nq_only,1000,session_cos_2,0.0295925989734
5,14,nq_only,1000,weekday_tuesday,0.0591753882062
5,14,nq_only,1000,weekday_wednesday,0.00346668746209
5,14,nq_only,1000,weekday_thursday,0.00640438746673
5,14,nq_only,1000,weekday_friday,-0.019483201325
5,14,nq_only,1000,intercept,0.0276149392809
5,14,cross_market,1000,nq_direction,-0.0092845787962
5,14,cross_market,1000,nq_magnitude,-0.278078564859
5,14,cross_market,1000,nq_aligned_momentum_5m,-0.146203501316
5,14,cross_market,1000,nq_aligned_momentum_15m,-0.0685692751127
5,14,cross_market,1000,nq_aligned_momentum_30m,0.237026938983
5,14,cross_market,1000,nq_aligned_momentum_60m,-0.144190463182
5,14,cross_market,1000,session_sin_1,-0.0121438028822
5,14,cross_market,1000,session_cos_1,0.022221088241
5,14,cross_market,1000,session_sin_2,0.00713421685316
5,14,cross_market,1000,session_cos_2,0.0282677921909
5,14,cross_market,1000,weekday_tuesday,0.0621124342193
5,14,cross_market,1000,weekday_wednesday,0.00973028689655
5,14,cross_market,1000,weekday_thursday,0.0111337242707
5,14,cross_market,1000,weekday_friday,-0.0169285192757
5,14,cross_market,1000,btc_magnitude,-0.135125716833
5,14,cross_market,1000,btc_aligned_momentum_5m,0.048477871663
5,14,cross_market,1000,btc_aligned_momentum_15m,-0.0459801049023
5,14,cross_market,1000,btc_aligned_momentum_30m,-0.00744292071537
5,14,cross_market,1000,btc_aligned_momentum_60m,0.113234174404
5,14,cross_market,1000,coherence_15m,0.023664949957
5,14,cross_market,1000,coherence_30m,-0.0352463311888
5,14,cross_market,1000,coherence_60m,-0.00527864229937
5,14,cross_market,1000,joint_intensity,0.40918783737
5,14,cross_market,1000,magnitude_balance,-0.106016887039
5,14,cross_market,1000,absolute_magnitude_balance,0.0154376485379
5,14,cross_market,1000,intercept,0.0276149392809
5,15,nq_only,1000,nq_direction,-0.00110609739297
5,15,nq_only,1000,nq_magnitude,-0.00901430508401
5,15,nq_only,1000,nq_aligned_momentum_5m,-0.0658090202974
5,15,nq_only,1000,nq_aligned_momentum_15m,-0.0283343900403
5,15,nq_only,1000,nq_aligned_momentum_30m,0.176181309648
5,15,nq_only,1000,nq_aligned_momentum_60m,-0.114898433659
5,15,nq_only,1000,session_sin_1,-0.0279485518906
5,15,nq_only,1000,session_cos_1,0.0141692698637
5,15,nq_only,1000,session_sin_2,0.0301668416656
5,15,nq_only,1000,session_cos_2,0.0387761476853
5,15,nq_only,1000,weekday_tuesday,0.0525215886878
5,15,nq_only,1000,weekday_wednesday,-0.0124316242399
5,15,nq_only,1000,weekday_thursday,-0.0153425714864
5,15,nq_only,1000,weekday_friday,-0.0278359447006
5,15,nq_only,1000,intercept,0.0420944507951
5,15,cross_market,1000,nq_direction,-0.00137270285133
5,15,cross_market,1000,nq_magnitude,-0.258582971394
5,15,cross_market,1000,nq_aligned_momentum_5m,-0.148424928914
5,15,cross_market,1000,nq_aligned_momentum_15m,-0.0120680070501
5,15,cross_market,1000,nq_aligned_momentum_30m,0.177198245227
5,15,cross_market,1000,nq_aligned_momentum_60m,-0.155176321986
5,15,cross_market,1000,session_sin_1,-0.0245575688751
5,15,cross_market,1000,session_cos_1,0.0145233133927
5,15,cross_market,1000,session_sin_2,0.0264105162247
5,15,cross_market,1000,session_cos_2,0.0376332964802
5,15,cross_market,1000,weekday_tuesday,0.0554049602402
5,15,cross_market,1000,weekday_wednesday,-0.00702954905774
5,15,cross_market,1000,weekday_thursday,-0.0106879476122
5,15,cross_market,1000,weekday_friday,-0.0254664228165
5,15,cross_market,1000,btc_magnitude,-0.149143958544
5,15,cross_market,1000,btc_aligned_momentum_5m,0.0512008454061
5,15,cross_market,1000,btc_aligned_momentum_15m,-0.0508990340411
5,15,cross_market,1000,btc_aligned_momentum_30m,-0.000805109903195
5,15,cross_market,1000,btc_aligned_momentum_60m,0.112846387015
5,15,cross_market,1000,coherence_15m,0.029167924208
5,15,cross_market,1000,coherence_30m,-0.0431124790868
5,15,cross_market,1000,coherence_60m,0.0114039819994
5,15,cross_market,1000,joint_intensity,0.399175502518
5,15,cross_market,1000,magnitude_balance,-0.0881599607365
5,15,cross_market,1000,absolute_magnitude_balance,0.0126396866264
5,15,cross_market,1000,intercept,0.0420944507951
1,0,nq_only,1000,nq_direction,0.0655753262208
1,0,nq_only,1000,nq_magnitude,0.00777600188106
1,0,nq_only,1000,nq_aligned_momentum_5m,-0.216531405286
1,0,nq_only,1000,nq_aligned_momentum_15m,0.0889983272479
1,0,nq_only,1000,nq_aligned_momentum_30m,0.179374832247
1,0,nq_only,1000,nq_aligned_momentum_60m,-0.131455611011
1,0,nq_only,1000,session_sin_1,-0.0279805483748
1,0,nq_only,1000,session_cos_1,0.0117562548988
1,0,nq_only,1000,session_sin_2,0.00651234930684
1,0,nq_only,1000,session_cos_2,-0.0274380065823
1,0,nq_only,1000,weekday_tuesday,0.0152844550203
1,0,nq_only,1000,weekday_wednesday,0.00666058384623
1,0,nq_only,1000,weekday_thursday,0.0178773464997
1,0,nq_only,1000,weekday_friday,-0.00480915867313
1,0,nq_only,1000,intercept,0.0049123626675
1,0,cross_market,1000,nq_direction,0.0649786470112
1,0,cross_market,1000,nq_magnitude,-0.0974099885615
1,0,cross_market,1000,nq_aligned_momentum_5m,-0.246249351233
1,0,cross_market,1000,nq_aligned_momentum_15m,0.0752959141713
1,0,cross_market,1000,nq_aligned_momentum_30m,0.207019599313
1,0,cross_market,1000,nq_aligned_momentum_60m,-0.165815450582
1,0,cross_market,1000,session_sin_1,-0.0248534845156
1,0,cross_market,1000,session_cos_1,0.0102020994942
1,0,cross_market,1000,session_sin_2,0.00665467071712
1,0,cross_market,1000,session_cos_2,-0.027779332862
1,0,cross_market,1000,weekday_tuesday,0.0179703688235
1,0,cross_market,1000,weekday_wednesday,0.00974000790149
1,0,cross_market,1000,weekday_thursday,0.0213871079023
1,0,cross_market,1000,weekday_friday,-0.00115940117047
1,0,cross_market,1000,btc_magnitude,-0.0326609868691
1,0,cross_market,1000,btc_aligned_momentum_5m,0.125897068254
1,0,cross_market,1000,btc_aligned_momentum_15m,0.0421272186664
1,0,cross_market,1000,btc_aligned_momentum_30m,-0.0945681693328
1,0,cross_market,1000,btc_aligned_momentum_60m,0.0961673494766
1,0,cross_market,1000,coherence_15m,-0.00570900975211
1,0,cross_market,1000,coherence_30m,0.0282474395664
1,0,cross_market,1000,coherence_60m,-0.0145396192593
1,0,cross_market,1000,joint_intensity,0.127267091782
1,0,cross_market,1000,magnitude_balance,-0.0299469330564
1,0,cross_market,1000,absolute_magnitude_balance,0.0367888567909
1,0,cross_market,1000,intercept,0.0049123626675
1,1,nq_only,1000,nq_direction,0.063100414476
1,1,nq_only,1000,nq_magnitude,0.0118071323285
1,1,nq_only,1000,nq_aligned_momentum_5m,-0.21019893945
1,1,nq_only,1000,nq_aligned_momentum_15m,0.122757003234
1,1,nq_only,1000,nq_aligned_momentum_30m,0.140247831525
1,1,nq_only,1000,nq_aligned_momentum_60m,-0.0971471509378
1,1,nq_only,1000,session_sin_1,-0.0240628768064
1,1,nq_only,1000,session_cos_1,0.0188950690016
1,1,nq_only,1000,session_sin_2,0.00656138667674
1,1,nq_only,1000,session_cos_2,-0.0148884103684
1,1,nq_only,1000,weekday_tuesday,0.0194537773884
1,1,nq_only,1000,weekday_wednesday,0.0104860784399
1,1,nq_only,1000,weekday_thursday,0.0106361514103
1,1,nq_only,1000,weekday_friday,-0.00510706770106
1,1,nq_only,1000,intercept,0.00449424333923
1,1,cross_market,1000,nq_direction,0.0621876431586
1,1,cross_market,1000,nq_magnitude,-0.0950522934462
1,1,cross_market,1000,nq_aligned_momentum_5m,-0.239067845679
1,1,cross_market,1000,nq_aligned_momentum_15m,0.115214861346
1,1,cross_market,1000,nq_aligned_momentum_30m,0.165008804931
1,1,cross_market,1000,nq_aligned_momentum_60m,-0.141105924652
1,1,cross_market,1000,session_sin_1,-0.0196994847316
1,1,cross_market,1000,session_cos_1,0.0176459206204
1,1,cross_market,1000,session_sin_2,0.00577108820749
1,1,cross_market,1000,session_cos_2,-0.015578760958
1,1,cross_market,1000,weekday_tuesday,0.0229705941842
1,1,cross_market,1000,weekday_wednesday,0.0138407592194
1,1,cross_market,1000,weekday_thursday,0.0150463684396
1,1,cross_market,1000,weekday_friday,-0.000991194620455
1,1,cross_market,1000,btc_magnitude,-0.0556390492566
1,1,cross_market,1000,btc_aligned_momentum_5m,0.117021489054
1,1,cross_market,1000,btc_aligned_momentum_15m,0.0219823340324
1,1,cross_market,1000,btc_aligned_momentum_30m,-0.0845211003766
1,1,cross_market,1000,btc_aligned_momentum_60m,0.127704575056
1,1,cross_market,1000,coherence_15m,-0.00666874347645
1,1,cross_market,1000,coherence_30m,0.0311458245558
1,1,cross_market,1000,coherence_60m,-0.0318920596974
1,1,cross_market,1000,joint_intensity,0.145259317448
1,1,cross_market,1000,magnitude_balance,-0.0157411953236
1,1,cross_market,1000,absolute_magnitude_balance,0.0398517495275
1,1,cross_market,1000,intercept,0.00449424333923
1,2,nq_only,1000,nq_direction,0.0544241410859
1,2,nq_only,1000,nq_magnitude,-0.0045921492614
1,2,nq_only,1000,nq_aligned_momentum_5m,-0.166988052831
1,2,nq_only,1000,nq_aligned_momentum_15m,0.0968693176987
1,2,nq_only,1000,nq_aligned_momentum_30m,0.125447541106
1,2,nq_only,1000,nq_aligned_momentum_60m,-0.115941795783
1,2,nq_only,1000,session_sin_1,-0.0207300395035
1,2,nq_only,1000,session_cos_1,0.00828160366843
1,2,nq_only,1000,session_sin_2,0.0111965881765
1,2,nq_only,1000,session_cos_2,-0.0194234617926
1,2,nq_only,1000,weekday_tuesday,0.0227693854041
1,2,nq_only,1000,weekday_wednesday,0.0106071859786
1,2,nq_only,1000,weekday_thursday,0.0146841049683
1,2,nq_only,1000,weekday_friday,0.00365936587583
1,2,nq_only,1000,intercept,-0.00384281163599
1,2,cross_market,1000,nq_direction,0.053618875546
1,2,cross_market,1000,nq_magnitude,-0.125061305872
1,2,cross_market,1000,nq_aligned_momentum_5m,-0.203857076658
1,2,cross_market,1000,nq_aligned_momentum_15m,0.100694517225
1,2,cross_market,1000,nq_aligned_momentum_30m,0.145466749565
1,2,cross_market,1000,nq_aligned_momentum_60m,-0.167576647471
1,2,cross_market,1000,session_sin_1,-0.0158882556266
1,2,cross_market,1000,session_cos_1,0.00646551832607
1,2,cross_market,1000,session_sin_2,0.0101360386282
1,2,cross_market,1000,session_cos_2,-0.0198378781776
1,2,cross_market,1000,weekday_tuesday,0.0269957030237
1,2,cross_market,1000,weekday_wednesday,0.0156108904105
1,2,cross_market,1000,weekday_thursday,0.0200408722504
1,2,cross_market,1000,weekday_friday,0.00888320304415
1,2,cross_market,1000,btc_magnitude,-0.0601698733665
1,2,cross_market,1000,btc_aligned_momentum_5m,0.148389723666
1,2,cross_market,1000,btc_aligned_momentum_15m,-0.0250104177854
1,2,cross_market,1000,btc_aligned_momentum_30m,-0.0629029129886
1,2,cross_market,1000,btc_aligned_momentum_60m,0.146439597391
1,2,cross_market,1000,coherence_15m,-8.0225409311e-05
1,2,cross_market,1000,coherence_30m,0.0369756996222
1,2,cross_market,1000,coherence_60m,-0.0367742678766
1,2,cross_market,1000,joint_intensity,0.15789543364
1,2,cross_market,1000,magnitude_balance,-0.0263390220213
1,2,cross_market,1000,absolute_magnitude_balance,0.042868094695
1,2,cross_market,1000,intercept,-0.00384281163599
1,3,nq_only,1000,nq_direction,0.0432219209393
1,3,nq_only,1000,nq_magnitude,-0.00579861527115
1,3,nq_only,1000,nq_aligned_momentum_5m,-0.126277864773
1,3,nq_only,1000,nq_aligned_momentum_15m,0.0344050047255
1,3,nq_only,1000,nq_aligned_momentum_30m,0.11394268597
1,3,nq_only,1000,nq_aligned_momentum_60m,-0.106377892569
1,3,nq_only,1000,session_sin_1,-0.0248974344882
1,3,nq_only,1000,session_cos_1,0.00292115897027
1,3,nq_only,1000,session_sin_2,0.0176736309653
1,3,nq_only,1000,session_cos_2,-0.00935399818537
1,3,nq_only,1000,weekday_tuesday,0.020075147474
1,3,nq_only,1000,weekday_wednesday,0.000824387502243
1,3,nq_only,1000,weekday_thursday,0.0029166993448
1,3,nq_only,1000,weekday_friday,-0.00272703372781
1,3,nq_only,1000,intercept,-0.00365341507483
1,3,cross_market,1000,nq_direction,0.0422005062951
1,3,cross_market,1000,nq_magnitude,-0.154026161365
1,3,cross_market,1000,nq_aligned_momentum_5m,-0.167067306779
1,3,cross_market,1000,nq_aligned_momentum_15m,0.042469533804
1,3,cross_market,1000,nq_aligned_momentum_30m,0.123672851323
1,3,cross_market,1000,nq_aligned_momentum_60m,-0.144841023828
1,3,cross_market,1000,session_sin_1,-0.019966723362
1,3,cross_market,1000,session_cos_1,0.00128807296766
1,3,cross_market,1000,session_sin_2,0.0170808088242
1,3,cross_market,1000,session_cos_2,-0.00990460970222
1,3,cross_market,1000,weekday_tuesday,0.0230646807262
1,3,cross_market,1000,weekday_wednesday,0.00560101015861
1,3,cross_market,1000,weekday_thursday,0.00786000612766
1,3,cross_market,1000,weekday_friday,0.000720934436769
1,3,cross_market,1000,btc_magnitude,-0.0637973844114
1,3,cross_market,1000,btc_aligned_momentum_5m,0.155808142239
1,3,cross_market,1000,btc_aligned_momentum_15m,-0.0392767099578
1,3,cross_market,1000,btc_aligned_momentum_30m,-0.0243908320252
1,3,cross_market,1000,btc_aligned_momentum_60m,0.104183869513
1,3,cross_market,1000,coherence_15m,0.0109121747905
1,3,cross_market,1000,coherence_30m,0.0350592212911
1,3,cross_market,1000,coherence_60m,-0.043455805817
1,3,cross_market,1000,joint_intensity,0.184759700478
1,3,cross_market,1000,magnitude_balance,-0.0478551279578
1,3,cross_market,1000,absolute_magnitude_balance,0.0425690035116
1,3,cross_market,1000,intercept,-0.00365341507483
1,4,nq_only,1000,nq_direction,0.0336689654264
1,4,nq_only,1000,nq_magnitude,-0.0241168206878
1,4,nq_only,1000,nq_aligned_momentum_5m,-0.226040837045
1,4,nq_only,1000,nq_aligned_momentum_15m,-0.147511594859
1,4,nq_only,1000,nq_aligned_momentum_30m,0.178257671556
1,4,nq_only,1000,nq_aligned_momentum_60m,-0.0152705352804
1,4,nq_only,1000,session_sin_1,-0.04108960591
1,4,nq_only,1000,session_cos_1,0.0117947702384
1,4,nq_only,1000,session_sin_2,-0.00218991350034
1,4,nq_only,1000,session_cos_2,0.0026285008191
1,4,nq_only,1000,weekday_tuesday,-0.000544315271909
1,4,nq_only,1000,weekday_wednesday,-0.0221841016614
1,4,nq_only,1000,weekday_thursday,-0.0172333780454
1,4,nq_only,1000,weekday_friday,-0.00254423246828
1,4,nq_only,1000,intercept,0.0267928717383
1,4,cross_market,0.01,nq_direction,0.0320425744737
1,4,cross_market,0.01,nq_magnitude,-0.318932473315
1,4,cross_market,0.01,nq_aligned_momentum_5m,-0.295408608318
1,4,cross_market,0.01,nq_aligned_momentum_15m,-0.139374461003
1,4,cross_market,0.01,nq_aligned_momentum_30m,0.198666556687
1,4,cross_market,0.01,nq_aligned_momentum_60m,-0.0546236414797
1,4,cross_market,0.01,session_sin_1,-0.0403088280437
1,4,cross_market,0.01,session_cos_1,0.0112306015644
1,4,cross_market,0.01,session_sin_2,0.00158986182166
1,4,cross_market,0.01,session_cos_2,0.00549447957817
1,4,cross_market,0.01,weekday_tuesday,0.00347681680468
1,4,cross_market,0.01,weekday_wednesday,-0.0147022426593
1,4,cross_market,0.01,weekday_thursday,-0.0116917682523
1,4,cross_market,0.01,weekday_friday,0.000360329168747
1,4,cross_market,0.01,btc_magnitude,-0.0958623148808
1,4,cross_market,0.01,btc_aligned_momentum_5m,0.212927384487
1,4,cross_market,0.01,btc_aligned_momentum_15m,-0.0417706386976
1,4,cross_market,0.01,btc_aligned_momentum_30m,-0.0374372399787
1,4,cross_market,0.01,btc_aligned_momentum_60m,0.0936259733984
1,4,cross_market,0.01,coherence_15m,-0.00884346080181
1,4,cross_market,0.01,coherence_30m,-7.5163910804e-05
1,4,cross_market,0.01,coherence_60m,0.056059063796
1,4,cross_market,0.01,joint_intensity,0.336561316101
1,4,cross_market,0.01,magnitude_balance,-0.0876080124984
1,4,cross_market,0.01,absolute_magnitude_balance,0.0719060785769
1,4,cross_market,0.01,intercept,0.0267928717383
1,5,nq_only,1000,nq_direction,0.0291858712952
1,5,nq_only,1000,nq_magnitude,-0.0349343293001
1,5,nq_only,1000,nq_aligned_momentum_5m,-0.183765693102
1,5,nq_only,1000,nq_aligned_momentum_15m,-0.153122825375
1,5,nq_only,1000,nq_aligned_momentum_30m,0.221815777174
1,5,nq_only,1000,nq_aligned_momentum_60m,-0.0344466851033
1,5,nq_only,1000,session_sin_1,-0.0409872523481
1,5,nq_only,1000,session_cos_1,0.0112529880468
1,5,nq_only,1000,session_sin_2,-0.00439807801861
1,5,nq_only,1000,session_cos_2,0.00694310773799
1,5,nq_only,1000,weekday_tuesday,-0.00441372723819
1,5,nq_only,1000,weekday_wednesday,-0.0232394772743
1,5,nq_only,1000,weekday_thursday,-0.0121095380759
1,5,nq_only,1000,weekday_friday,-0.0101829534659
1,5,nq_only,1000,intercept,0.0344399219052
1,5,cross_market,1000,nq_direction,0.0272823150381
1,5,cross_market,1000,nq_magnitude,-0.26757375142
1,5,cross_market,1000,nq_aligned_momentum_5m,-0.245131821667
1,5,cross_market,1000,nq_aligned_momentum_15m,-0.14708573863
1,5,cross_market,1000,nq_aligned_momentum_30m,0.234942276995
1,5,cross_market,1000,nq_aligned_momentum_60m,-0.0686463118274
1,5,cross_market,1000,session_sin_1,-0.0400748694251
1,5,cross_market,1000,session_cos_1,0.0104850651518
1,5,cross_market,1000,session_sin_2,-0.000285949686061
1,5,cross_market,1000,session_cos_2,0.00916156166625
1,5,cross_market,1000,weekday_tuesday,-0.000823701196576
1,5,cross_market,1000,weekday_wednesday,-0.0159889667914
1,5,cross_market,1000,weekday_thursday,-0.00664015643881
1,5,cross_market,1000,weekday_friday,-0.00781830249792
1,5,cross_market,1000,btc_magnitude,-0.0466773612674
1,5,cross_market,1000,btc_aligned_momentum_5m,0.193661361242
1,5,cross_market,1000,btc_aligned_momentum_15m,-0.0236049950323
1,5,cross_market,1000,btc_aligned_momentum_30m,-0.0414414574029
1,5,cross_market,1000,btc_aligned_momentum_60m,0.090304698841
1,5,cross_market,1000,coherence_15m,-0.0129077630048
1,5,cross_market,1000,coherence_30m,-0.00348849468478
1,5,cross_market,1000,coherence_60m,0.0594570636121
1,5,cross_market,1000,joint_intensity,0.244799165191
1,5,cross_market,1000,magnitude_balance,-0.0996505697266
1,5,cross_market,1000,absolute_magnitude_balance,0.0481349839853
1,5,cross_market,1000,intercept,0.0344399219052
1,6,nq_only,1000,nq_direction,0.0362732803591
1,6,nq_only,1000,nq_magnitude,-0.0311144397067
1,6,nq_only,1000,nq_aligned_momentum_5m,-0.181881363615
1,6,nq_only,1000,nq_aligned_momentum_15m,-0.151425202709
1,6,nq_only,1000,nq_aligned_momentum_30m,0.198060897741
1,6,nq_only,1000,nq_aligned_momentum_60m,-0.0153964090567
1,6,nq_only,1000,session_sin_1,-0.0493808095381
1,6,nq_only,1000,session_cos_1,0.0105710242067
1,6,nq_only,1000,session_sin_2,0.000776668084665
1,6,nq_only,1000,session_cos_2,0.000317052081779
1,6,nq_only,1000,weekday_tuesday,-0.0028238198773
1,6,nq_only,1000,weekday_wednesday,-0.0227325736533
1,6,nq_only,1000,weekday_thursday,-0.00931913810511
1,6,nq_only,1000,weekday_friday,-0.00549618079338
1,6,nq_only,1000,intercept,0.0316077041976
1,6,cross_market,1000,nq_direction,0.0346712771161
1,6,cross_market,1000,nq_magnitude,-0.243363074237
1,6,cross_market,1000,nq_aligned_momentum_5m,-0.240431384333
1,6,cross_market,1000,nq_aligned_momentum_15m,-0.142741911572
1,6,cross_market,1000,nq_aligned_momentum_30m,0.206388305156
1,6,cross_market,1000,nq_aligned_momentum_60m,-0.045934638755
1,6,cross_market,1000,session_sin_1,-0.0482327839199
1,6,cross_market,1000,session_cos_1,0.00938388038238
1,6,cross_market,1000,session_sin_2,0.00418949023975
1,6,cross_market,1000,session_cos_2,0.00206707600169
1,6,cross_market,1000,weekday_tuesday,9.86916471465e-05
1,6,cross_market,1000,weekday_wednesday,-0.0155056892111
1,6,cross_market,1000,weekday_thursday,-0.00408087941977
1,6,cross_market,1000,weekday_friday,-0.00344672187309
1,6,cross_market,1000,btc_magnitude,-0.0469676000097
1,6,cross_market,1000,btc_aligned_momentum_5m,0.184114940586
1,6,cross_market,1000,btc_aligned_momentum_15m,-0.0330432504692
1,6,cross_market,1000,btc_aligned_momentum_30m,-0.0257204389575
1,6,cross_market,1000,btc_aligned_momentum_60m,0.0795016152985
1,6,cross_market,1000,coherence_15m,-0.0147918951521
