resolution_minutes,fold,model,alpha,term,coefficient_bps_per_feature_sd
5,11,cross_market,1000,session_cos_1,0.024839489451
5,11,cross_market,1000,session_sin_2,0.074249226259
5,11,cross_market,1000,session_cos_2,0.0712922960855
5,11,cross_market,1000,weekday_tuesday,0.0466344926156
5,11,cross_market,1000,weekday_wednesday,0.152822684349
5,11,cross_market,1000,weekday_thursday,0.114879824416
5,11,cross_market,1000,weekday_friday,-0.159707849664
5,11,cross_market,1000,btc_magnitude,0.215677616534
5,11,cross_market,1000,btc_aligned_momentum_5m,-0.116943604869
5,11,cross_market,1000,btc_aligned_momentum_15m,-0.00227971235613
5,11,cross_market,1000,btc_aligned_momentum_30m,0.0931065573123
5,11,cross_market,1000,btc_aligned_momentum_60m,-0.0661040822755
5,11,cross_market,1000,coherence_15m,0.026382934828
5,11,cross_market,1000,coherence_30m,0.0212897205935
5,11,cross_market,1000,coherence_60m,0.0298614736836
5,11,cross_market,1000,joint_intensity,-0.474213961002
5,11,cross_market,1000,magnitude_balance,0.200663010432
5,11,cross_market,1000,absolute_magnitude_balance,-0.0669510431751
5,11,cross_market,1000,intercept,-0.0632865781901
1,0,nq_only,1000,nq_direction,0.0792816699119
1,0,nq_only,1000,nq_magnitude,-0.0922388363718
1,0,nq_only,1000,nq_aligned_momentum_5m,-0.113287429533
1,0,nq_only,1000,nq_aligned_momentum_15m,0.214635028523
1,0,nq_only,1000,nq_aligned_momentum_30m,-0.431315103796
1,0,nq_only,1000,nq_aligned_momentum_60m,0.172433364787
1,0,nq_only,1000,session_sin_1,0.0114135291585
1,0,nq_only,1000,session_cos_1,-0.0173659268305
1,0,nq_only,1000,session_sin_2,0.00112702798969
1,0,nq_only,1000,session_cos_2,0.0251513044661
1,0,nq_only,1000,weekday_tuesday,0.206547504624
1,0,nq_only,1000,weekday_wednesday,0.211146916244
1,0,nq_only,1000,weekday_thursday,0
1,0,nq_only,1000,weekday_friday,0.0113527470364
1,0,nq_only,1000,intercept,0.00800914184983
1,0,cross_market,1000,nq_direction,0.077584724147
1,0,cross_market,1000,nq_magnitude,-0.186825269864
1,0,cross_market,1000,nq_aligned_momentum_5m,-0.0564239880046
1,0,cross_market,1000,nq_aligned_momentum_15m,0.20739826272
1,0,cross_market,1000,nq_aligned_momentum_30m,-0.476634031436
1,0,cross_market,1000,nq_aligned_momentum_60m,0.195702369562
1,0,cross_market,1000,session_sin_1,0.00983128968197
1,0,cross_market,1000,session_cos_1,-0.01835477095
1,0,cross_market,1000,session_sin_2,-0.000841590623322
1,0,cross_market,1000,session_cos_2,0.0257390047218
1,0,cross_market,1000,weekday_tuesday,0.208083948219
1,0,cross_market,1000,weekday_wednesday,0.210618072385
1,0,cross_market,1000,weekday_thursday,0
1,0,cross_market,1000,weekday_friday,0.010158955037
1,0,cross_market,1000,btc_magnitude,0.134766230578
1,0,cross_market,1000,btc_aligned_momentum_5m,-0.132796366739
1,0,cross_market,1000,btc_aligned_momentum_15m,0.0154210057187
1,0,cross_market,1000,btc_aligned_momentum_30m,0.0991428791897
1,0,cross_market,1000,btc_aligned_momentum_60m,-0.0482786163245
1,0,cross_market,1000,coherence_15m,0.0397417922728
1,0,cross_market,1000,coherence_30m,0.000347662969373
1,0,cross_market,1000,coherence_60m,0.00867742812762
1,0,cross_market,1000,joint_intensity,-0.0130113943279
1,0,cross_market,1000,magnitude_balance,-0.126780266843
1,0,cross_market,1000,absolute_magnitude_balance,0.0167497395812
1,0,cross_market,1000,intercept,0.00800914184983
1,1,nq_only,1000,nq_direction,0.104700995172
1,1,nq_only,1000,nq_magnitude,-0.0771357434003
1,1,nq_only,1000,nq_aligned_momentum_5m,-0.309117613374
1,1,nq_only,1000,nq_aligned_momentum_15m,0.26556957615
1,1,nq_only,1000,nq_aligned_momentum_30m,-0.336994222791
1,1,nq_only,1000,nq_aligned_momentum_60m,0.173999660405
1,1,nq_only,1000,session_sin_1,0.0165945634894
1,1,nq_only,1000,session_cos_1,-0.00654680151782
1,1,nq_only,1000,session_sin_2,2.05509781196e-06
1,1,nq_only,1000,session_cos_2,0.0698903140581
1,1,nq_only,1000,weekday_tuesday,0.163853279342
1,1,nq_only,1000,weekday_wednesday,0.168722833241
1,1,nq_only,1000,weekday_thursday,0
1,1,nq_only,1000,weekday_friday,0.0280629081356
1,1,nq_only,1000,intercept,0.00978633697199
1,1,cross_market,1000,nq_direction,0.105234288376
1,1,cross_market,1000,nq_magnitude,-0.215403572208
1,1,cross_market,1000,nq_aligned_momentum_5m,-0.300776022656
1,1,cross_market,1000,nq_aligned_momentum_15m,0.277891832318
1,1,cross_market,1000,nq_aligned_momentum_30m,-0.384800998391
1,1,cross_market,1000,nq_aligned_momentum_60m,0.234403236227
1,1,cross_market,1000,session_sin_1,0.0139510236278
1,1,cross_market,1000,session_cos_1,-0.00649063655426
1,1,cross_market,1000,session_sin_2,-0.0021169765192
1,1,cross_market,1000,session_cos_2,0.0719298679741
1,1,cross_market,1000,weekday_tuesday,0.165755672273
1,1,cross_market,1000,weekday_wednesday,0.168763721922
1,1,cross_market,1000,weekday_thursday,0
1,1,cross_market,1000,weekday_friday,0.027569768081
1,1,cross_market,1000,btc_magnitude,0.0316367953458
1,1,cross_market,1000,btc_aligned_momentum_5m,-0.0230390849564
1,1,cross_market,1000,btc_aligned_momentum_15m,-0.0311415618004
1,1,cross_market,1000,btc_aligned_momentum_30m,0.0987685650855
1,1,cross_market,1000,btc_aligned_momentum_60m,-0.113759940423
1,1,cross_market,1000,coherence_15m,0.030571294438
1,1,cross_market,1000,coherence_30m,0.00398463799602
1,1,cross_market,1000,coherence_60m,0.0175962757866
1,1,cross_market,1000,joint_intensity,0.103813912258
1,1,cross_market,1000,magnitude_balance,-0.0820422428755
1,1,cross_market,1000,absolute_magnitude_balance,0.0577709237827
1,1,cross_market,1000,intercept,0.00978633697199
1,2,nq_only,0.01,nq_direction,0.186964348468
1,2,nq_only,0.01,nq_magnitude,-0.0213782942232
1,2,nq_only,0.01,nq_aligned_momentum_5m,-0.13306050153
1,2,nq_only,0.01,nq_aligned_momentum_15m,1.16858682959
1,2,nq_only,0.01,nq_aligned_momentum_30m,-2.05957878931
1,2,nq_only,0.01,nq_aligned_momentum_60m,1.42005590331
1,2,nq_only,0.01,session_sin_1,-0.018080738061
1,2,nq_only,0.01,session_cos_1,0.101482906935
1,2,nq_only,0.01,session_sin_2,0.0326063860221
1,2,nq_only,0.01,session_cos_2,0.173402378434
1,2,nq_only,0.01,weekday_tuesday,0.219146940181
1,2,nq_only,0.01,weekday_wednesday,0.246381571376
1,2,nq_only,0.01,weekday_thursday,-0.16509078881
1,2,nq_only,0.01,weekday_friday,0.0645410684164
1,2,nq_only,0.01,intercept,0.0118488243529
1,2,cross_market,0.01,nq_direction,0.1905313161
1,2,cross_market,0.01,nq_magnitude,-0.621013966132
1,2,cross_market,0.01,nq_aligned_momentum_5m,-0.0281463962558
1,2,cross_market,0.01,nq_aligned_momentum_15m,1.28473029199
1,2,cross_market,0.01,nq_aligned_momentum_30m,-2.49418511879
1,2,cross_market,0.01,nq_aligned_momentum_60m,1.71990685547
1,2,cross_market,0.01,session_sin_1,-0.0111510769324
1,2,cross_market,0.01,session_cos_1,0.102859274078
1,2,cross_market,0.01,session_sin_2,0.0332027147925
1,2,cross_market,0.01,session_cos_2,0.171095841828
1,2,cross_market,0.01,weekday_tuesday,0.223068448394
1,2,cross_market,0.01,weekday_wednesday,0.252912392474
1,2,cross_market,0.01,weekday_thursday,-0.164716191678
1,2,cross_market,0.01,weekday_friday,0.0636612927331
1,2,cross_market,0.01,btc_magnitude,-0.481869625452
1,2,cross_market,0.01,btc_aligned_momentum_5m,-0.191363301403
1,2,cross_market,0.01,btc_aligned_momentum_15m,-0.260252228332
1,2,cross_market,0.01,btc_aligned_momentum_30m,0.795190262267
1,2,cross_market,0.01,btc_aligned_momentum_60m,-0.510449341726
1,2,cross_market,0.01,coherence_15m,-0.0295485975931
1,2,cross_market,0.01,coherence_30m,0.0891633410056
1,2,cross_market,0.01,coherence_60m,-0.106504682189
1,2,cross_market,0.01,joint_intensity,0.959747856965
1,2,cross_market,0.01,magnitude_balance,0.10660196214
1,2,cross_market,0.01,absolute_magnitude_balance,0.247955614542
1,2,cross_market,0.01,intercept,0.0118488243529
1,3,nq_only,0.01,nq_direction,0.178603396252
1,3,nq_only,0.01,nq_magnitude,-0.0131810380189
1,3,nq_only,0.01,nq_aligned_momentum_5m,-0.119088628619
1,3,nq_only,0.01,nq_aligned_momentum_15m,1.0801285926
1,3,nq_only,0.01,nq_aligned_momentum_30m,-1.92765572953
1,3,nq_only,0.01,nq_aligned_momentum_60m,1.33316287087
1,3,nq_only,0.01,session_sin_1,-0.0246585669785
1,3,nq_only,0.01,session_cos_1,0.0632916352776
1,3,nq_only,0.01,session_sin_2,0.0170556763223
1,3,nq_only,0.01,session_cos_2,0.180423359348
1,3,nq_only,0.01,weekday_tuesday,0.211183729767
1,3,nq_only,0.01,weekday_wednesday,0.221508011106
1,3,nq_only,0.01,weekday_thursday,-0.156478630385
1,3,nq_only,0.01,weekday_friday,0.0511727171881
1,3,nq_only,0.01,intercept,-0.00748842298437
1,3,cross_market,0.01,nq_direction,0.180415022479
1,3,cross_market,0.01,nq_magnitude,-0.572646421637
1,3,cross_market,0.01,nq_aligned_momentum_5m,-0.00649860933733
1,3,cross_market,0.01,nq_aligned_momentum_15m,1.17976256825
1,3,cross_market,0.01,nq_aligned_momentum_30m,-2.34099800965
1,3,cross_market,0.01,nq_aligned_momentum_60m,1.61359157893
1,3,cross_market,0.01,session_sin_1,-0.018254976365
1,3,cross_market,0.01,session_cos_1,0.0655925812832
1,3,cross_market,0.01,session_sin_2,0.0178260723454
1,3,cross_market,0.01,session_cos_2,0.178591466416
1,3,cross_market,0.01,weekday_tuesday,0.215273592958
1,3,cross_market,0.01,weekday_wednesday,0.228277385765
1,3,cross_market,0.01,weekday_thursday,-0.155693943988
1,3,cross_market,0.01,weekday_friday,0.0517902113944
1,3,cross_market,0.01,btc_magnitude,-0.452581364262
1,3,cross_market,0.01,btc_aligned_momentum_5m,-0.20606441576
1,3,cross_market,0.01,btc_aligned_momentum_15m,-0.231297220114
1,3,cross_market,0.01,btc_aligned_momentum_30m,0.764448047017
1,3,cross_market,0.01,btc_aligned_momentum_60m,-0.482438924236
1,3,cross_market,0.01,coherence_15m,-0.0820043563049
1,3,cross_market,0.01,coherence_30m,0.106973941676
1,3,cross_market,0.01,coherence_60m,-0.0850831247872
1,3,cross_market,0.01,joint_intensity,0.903028015021
1,3,cross_market,0.01,magnitude_balance,0.102713542977
1,3,cross_market,0.01,absolute_magnitude_balance,0.235077501118
1,3,cross_market,0.01,intercept,-0.00748842298437
1,4,nq_only,0.01,nq_direction,0.168302511515
1,4,nq_only,0.01,nq_magnitude,-0.00981714674086
1,4,nq_only,0.01,nq_aligned_momentum_5m,-0.119983496182
1,4,nq_only,0.01,nq_aligned_momentum_15m,1.00090598715
1,4,nq_only,0.01,nq_aligned_momentum_30m,-1.80002615319
1,4,nq_only,0.01,nq_aligned_momentum_60m,1.25056384358
1,4,nq_only,0.01,session_sin_1,-0.0221842836929
1,4,nq_only,0.01,session_cos_1,0.0489356547523
1,4,nq_only,0.01,session_sin_2,0.00418152159666
1,4,nq_only,0.01,session_cos_2,0.166611194817
1,4,nq_only,0.01,weekday_tuesday,0.182039610208
1,4,nq_only,0.01,weekday_wednesday,0.197301380788
1,4,nq_only,0.01,weekday_thursday,-0.135863278466
1,4,nq_only,0.01,weekday_friday,0.04966689063
1,4,nq_only,0.01,intercept,-0.0111204219896
1,4,cross_market,0.01,nq_direction,0.168781985364
1,4,cross_market,0.01,nq_magnitude,-0.494096055669
1,4,cross_market,0.01,nq_aligned_momentum_5m,-0.0244569152075
1,4,cross_market,0.01,nq_aligned_momentum_15m,1.10597067965
1,4,cross_market,0.01,nq_aligned_momentum_30m,-2.19882323917
1,4,cross_market,0.01,nq_aligned_momentum_60m,1.50952087455
1,4,cross_market,0.01,session_sin_1,-0.0168673831654
1,4,cross_market,0.01,session_cos_1,0.0505370875129
1,4,cross_market,0.01,session_sin_2,0.00458074460084
1,4,cross_market,0.01,session_cos_2,0.166521813562
1,4,cross_market,0.01,weekday_tuesday,0.187443771998
1,4,cross_market,0.01,weekday_wednesday,0.204067831226
1,4,cross_market,0.01,weekday_thursday,-0.136744049927
1,4,cross_market,0.01,weekday_friday,0.0507212032519
1,4,cross_market,0.01,btc_magnitude,-0.388280439981
1,4,cross_market,0.01,btc_aligned_momentum_5m,-0.177513114131
1,4,cross_market,0.01,btc_aligned_momentum_15m,-0.237585521611
1,4,cross_market,0.01,btc_aligned_momentum_30m,0.742115979666
1,4,cross_market,0.01,btc_aligned_momentum_60m,-0.448195261992
1,4,cross_market,0.01,coherence_15m,-0.060787805768
1,4,cross_market,0.01,coherence_30m,0.0711055119556
1,4,cross_market,0.01,coherence_60m,-0.0578941344036
1,4,cross_market,0.01,joint_intensity,0.777165267311
1,4,cross_market,0.01,magnitude_balance,0.0796633104805
1,4,cross_market,0.01,absolute_magnitude_balance,0.209096987702
1,4,cross_market,0.01,intercept,-0.0111204219896
1,5,nq_only,1000,nq_direction,0.155068960533
1,5,nq_only,1000,nq_magnitude,-0.0117890991912
1,5,nq_only,1000,nq_aligned_momentum_5m,-0.105091077444
1,5,nq_only,1000,nq_aligned_momentum_15m,0.890022650427
1,5,nq_only,1000,nq_aligned_momentum_30m,-1.57416192759
1,5,nq_only,1000,nq_aligned_momentum_60m,1.10350271868
1,5,nq_only,1000,session_sin_1,-0.0162175126037
1,5,nq_only,1000,session_cos_1,0.0516759584315
1,5,nq_only,1000,session_sin_2,0.00221327733342
1,5,nq_only,1000,session_cos_2,0.157949171881
1,5,nq_only,1000,weekday_tuesday,0.157251089598
1,5,nq_only,1000,weekday_wednesday,0.179970681472
1,5,nq_only,1000,weekday_thursday,-0.128396424225
1,5,nq_only,1000,weekday_friday,0.0335188266854
1,5,nq_only,1000,intercept,-0.0272166818945
1,5,cross_market,1000,nq_direction,0.15517813106
1,5,cross_market,1000,nq_magnitude,-0.182513439459
1,5,cross_market,1000,nq_aligned_momentum_5m,-0.00582761351724
1,5,cross_market,1000,nq_aligned_momentum_15m,0.932284889821
1,5,cross_market,1000,nq_aligned_momentum_30m,-1.8397772136
1,5,cross_market,1000,nq_aligned_momentum_60m,1.26507426333
1,5,cross_market,1000,session_sin_1,-0.00859709364968
1,5,cross_market,1000,session_cos_1,0.05261967985
1,5,cross_market,1000,session_sin_2,0.00432635598704
1,5,cross_market,1000,session_cos_2,0.156366106967
1,5,cross_market,1000,weekday_tuesday,0.160675184184
1,5,cross_market,1000,weekday_wednesday,0.184625420318
1,5,cross_market,1000,weekday_thursday,-0.129603854556
1,5,cross_market,1000,weekday_friday,0.0346869536531
1,5,cross_market,1000,btc_magnitude,-0.183376111326
1,5,cross_market,1000,btc_aligned_momentum_5m,-0.187485775854
1,5,cross_market,1000,btc_aligned_momentum_15m,-0.121504155617
1,5,cross_market,1000,btc_aligned_momentum_30m,0.526754698739
1,5,cross_market,1000,btc_aligned_momentum_60m,-0.300958649516
1,5,cross_market,1000,coherence_15m,-0.0603040419187
1,5,cross_market,1000,coherence_30m,0.0814442870967
1,5,cross_market,1000,coherence_60m,-0.0713035858125
1,5,cross_market,1000,joint_intensity,0.32218037623
1,5,cross_market,1000,magnitude_balance,0.0636599704336
1,5,cross_market,1000,absolute_magnitude_balance,0.124183553827
1,5,cross_market,1000,intercept,-0.0272166818945
1,6,nq_only,1000,nq_direction,0.127887606704
1,6,nq_only,1000,nq_magnitude,-0.00269036130633
1,6,nq_only,1000,nq_aligned_momentum_5m,-0.0725342116887
1,6,nq_only,1000,nq_aligned_momentum_15m,0.822942824373
1,6,nq_only,1000,nq_aligned_momentum_30m,-1.47549608721
1,6,nq_only,1000,nq_aligned_momentum_60m,1.04556918211
1,6,nq_only,1000,session_sin_1,0.00226742055926
1,6,nq_only,1000,session_cos_1,0.0659752443397
1,6,nq_only,1000,session_sin_2,0.00825932788804
1,6,nq_only,1000,session_cos_2,0.151856589364
1,6,nq_only,1000,weekday_tuesday,0.161504884882
1,6,nq_only,1000,weekday_wednesday,0.178143938842
1,6,nq_only,1000,weekday_thursday,-0.0698927776323
1,6,nq_only,1000,weekday_friday,0.0609958231336
1,6,nq_only,1000,intercept,-0.0202729456353
1,6,cross_market,1000,nq_direction,0.127934769318
1,6,cross_market,1000,nq_magnitude,-0.226861509285
1,6,cross_market,1000,nq_aligned_momentum_5m,0.0119864669589
1,6,cross_market,1000,nq_aligned_momentum_15m,0.875888135906
1,6,cross_market,1000,nq_aligned_momentum_30m,-1.71138224721
1,6,cross_market,1000,nq_aligned_momentum_60m,1.17836311838
1,6,cross_market,1000,session_sin_1,0.00914778562105
1,6,cross_market,1000,session_cos_1,0.0664545241288
1,6,cross_market,1000,session_sin_2,0.0101948134775
1,6,cross_market,1000,session_cos_2,0.151020270074
1,6,cross_market,1000,weekday_tuesday,0.165047942088
1,6,cross_market,1000,weekday_wednesday,0.183608721879
1,6,cross_market,1000,weekday_thursday,-0.0705100551733
1,6,cross_market,1000,weekday_friday,0.0634099144444
1,6,cross_market,1000,btc_magnitude,-0.157699678236
1,6,cross_market,1000,btc_aligned_momentum_5m,-0.162036346108
1,6,cross_market,1000,btc_aligned_momentum_15m,-0.1349305851
1,6,cross_market,1000,btc_aligned_momentum_30m,0.466369258033
1,6,cross_market,1000,btc_aligned_momentum_60m,-0.246693705172
1,6,cross_market,1000,coherence_15m,-0.0668032680365
1,6,cross_market,1000,coherence_30m,0.0775034119418
1,6,cross_market,1000,coherence_60m,-0.0609415959508
1,6,cross_market,1000,joint_intensity,0.365633353253
1,6,cross_market,1000,magnitude_balance,0.0409253607802
1,6,cross_market,1000,absolute_magnitude_balance,0.125110700361
1,6,cross_market,1000,intercept,-0.0202729456353
1,7,nq_only,1000,nq_direction,0.0930420883703
1,7,nq_only,1000,nq_magnitude,-0.0478969461832
1,7,nq_only,1000,nq_aligned_momentum_5m,-0.0789920623364
1,7,nq_only,1000,nq_aligned_momentum_15m,0.820561207008
1,7,nq_only,1000,nq_aligned_momentum_30m,-1.36007435354
1,7,nq_only,1000,nq_aligned_momentum_60m,1.0405828993
1,7,nq_only,1000,session_sin_1,0.0166510157953
1,7,nq_only,1000,session_cos_1,0.0633081719196
1,7,nq_only,1000,session_sin_2,0.0300212489462
1,7,nq_only,1000,session_cos_2,0.141568663606
1,7,nq_only,1000,weekday_tuesday,0.151326999986
1,7,nq_only,1000,weekday_wednesday,0.169074792658
1,7,nq_only,1000,weekday_thursday,-0.0506848271132
1,7,nq_only,1000,weekday_friday,0.0617922599594
1,7,nq_only,1000,intercept,-0.027065330524
1,7,cross_market,1000,nq_direction,0.0926664343123
1,7,cross_market,1000,nq_magnitude,-0.216381150173
1,7,cross_market,1000,nq_aligned_momentum_5m,-0.0191675437431
1,7,cross_market,1000,nq_aligned_momentum_15m,0.875489205054
1,7,cross_market,1000,nq_aligned_momentum_30m,-1.59603596416
1,7,cross_market,1000,nq_aligned_momentum_60m,1.15306072594
1,7,cross_market,1000,session_sin_1,0.022958471309
1,7,cross_market,1000,session_cos_1,0.0633785562755
1,7,cross_market,1000,session_sin_2,0.0316723413897
1,7,cross_market,1000,session_cos_2,0.140986519097
1,7,cross_market,1000,weekday_tuesday,0.155910111005
1,7,cross_market,1000,weekday_wednesday,0.17431429781
1,7,cross_market,1000,weekday_thursday,-0.0497335003598
1,7,cross_market,1000,weekday_friday,0.0649470727466
1,7,cross_market,1000,btc_magnitude,-0.152739434262
1,7,cross_market,1000,btc_aligned_momentum_5m,-0.114237780234
1,7,cross_market,1000,btc_aligned_momentum_15m,-0.133962518085
1,7,cross_market,1000,btc_aligned_momentum_30m,0.459321740891
1,7,cross_market,1000,btc_aligned_momentum_60m,-0.207145783877
1,7,cross_market,1000,coherence_15m,-0.0484837578281
1,7,cross_market,1000,coherence_30m,0.0671644283128
1,7,cross_market,1000,coherence_60m,-0.0598879856723
1,7,cross_market,1000,joint_intensity,0.305661261662
1,7,cross_market,1000,magnitude_balance,0.047298041629
1,7,cross_market,1000,absolute_magnitude_balance,0.112570238574
1,7,cross_market,1000,intercept,-0.027065330524
1,8,nq_only,1000,nq_direction,0.0955015579601
1,8,nq_only,1000,nq_magnitude,-0.0537873110899
1,8,nq_only,1000,nq_aligned_momentum_5m,-0.0867263331247
1,8,nq_only,1000,nq_aligned_momentum_15m,0.824400749832
1,8,nq_only,1000,nq_aligned_momentum_30m,-1.34045571135
1,8,nq_only,1000,nq_aligned_momentum_60m,0.997168579631
1,8,nq_only,1000,session_sin_1,0.0259282193744
1,8,nq_only,1000,session_cos_1,0.0558947446912
1,8,nq_only,1000,session_sin_2,0.0326301191319
1,8,nq_only,1000,session_cos_2,0.123929967682
1,8,nq_only,1000,weekday_tuesday,0.142943353793
1,8,nq_only,1000,weekday_wednesday,0.155010627623
1,8,nq_only,1000,weekday_thursday,-0.0321718991556
1,8,nq_only,1000,weekday_friday,0.0545279436238
1,8,nq_only,1000,intercept,-0.0166317234946
1,8,cross_market,1000,nq_direction,0.0955256793828
1,8,cross_market,1000,nq_magnitude,-0.189962712388
1,8,cross_market,1000,nq_aligned_momentum_5m,-0.051972894764
1,8,cross_market,1000,nq_aligned_momentum_15m,0.86979116727
1,8,cross_market,1000,nq_aligned_momentum_30m,-1.58221914237
1,8,cross_market,1000,nq_aligned_momentum_60m,1.13497276234
1,8,cross_market,1000,session_sin_1,0.0317891094389
1,8,cross_market,1000,session_cos_1,0.0554780977476
1,8,cross_market,1000,session_sin_2,0.0336540037094
1,8,cross_market,1000,session_cos_2,0.123236151673
1,8,cross_market,1000,weekday_tuesday,0.146835309692
1,8,cross_market,1000,weekday_wednesday,0.159835988963
1,8,cross_market,1000,weekday_thursday,-0.0302527122183
1,8,cross_market,1000,weekday_friday,0.0572987857566
1,8,cross_market,1000,btc_magnitude,-0.139220758484
1,8,cross_market,1000,btc_aligned_momentum_5m,-0.0682326006194
1,8,cross_market,1000,btc_aligned_momentum_15m,-0.116635456323
1,8,cross_market,1000,btc_aligned_momentum_30m,0.470559964855
1,8,cross_market,1000,btc_aligned_momentum_60m,-0.25368222032
1,8,cross_market,1000,coherence_15m,-0.0602137317801
1,8,cross_market,1000,coherence_30m,0.083287022183
1,8,cross_market,1000,coherence_60m,-0.0700118195901
1,8,cross_market,1000,joint_intensity,0.267069187805
1,8,cross_market,1000,magnitude_balance,0.0512636304319
1,8,cross_market,1000,absolute_magnitude_balance,0.104543093736
1,8,cross_market,1000,intercept,-0.0166317234946
1,9,nq_only,1000,nq_direction,0.092033453001
1,9,nq_only,1000,nq_magnitude,-0.054329910027
1,9,nq_only,1000,nq_aligned_momentum_5m,-0.0746439185185
1,9,nq_only,1000,nq_aligned_momentum_15m,0.807896736195
1,9,nq_only,1000,nq_aligned_momentum_30m,-1.31888007805
1,9,nq_only,1000,nq_aligned_momentum_60m,0.983029647073
1,9,nq_only,1000,session_sin_1,0.0307377146429
1,9,nq_only,1000,session_cos_1,0.0584565848427
1,9,nq_only,1000,session_sin_2,0.0360639924947
1,9,nq_only,1000,session_cos_2,0.122045921209
1,9,nq_only,1000,weekday_tuesday,0.134251345086
1,9,nq_only,1000,weekday_wednesday,0.158552857833
1,9,nq_only,1000,weekday_thursday,-0.00337133459938
1,9,nq_only,1000,weekday_friday,0.0571044781141
1,9,nq_only,1000,intercept,-0.00634758859134
1,9,cross_market,1000,nq_direction,0.0920933883782
1,9,cross_market,1000,nq_magnitude,-0.156987077423
1,9,cross_market,1000,nq_aligned_momentum_5m,-0.0337043010895
1,9,cross_market,1000,nq_aligned_momentum_15m,0.85391445099
1,9,cross_market,1000,nq_aligned_momentum_30m,-1.54859633137
1,9,cross_market,1000,nq_aligned_momentum_60m,1.11320194395
1,9,cross_market,1000,session_sin_1,0.0364574158293
1,9,cross_market,1000,session_cos_1,0.0581859700803
1,9,cross_market,1000,session_sin_2,0.0374012156958
1,9,cross_market,1000,session_cos_2,0.12138341671
1,9,cross_market,1000,weekday_tuesday,0.13795987101
1,9,cross_market,1000,weekday_wednesday,0.162768454907
1,9,cross_market,1000,weekday_thursday,-0.00236992528784
1,9,cross_market,1000,weekday_friday,0.0606689893715
1,9,cross_market,1000,btc_magnitude,-0.117637764668
1,9,cross_market,1000,btc_aligned_momentum_5m,-0.0796199120864
1,9,cross_market,1000,btc_aligned_momentum_15m,-0.116122170441
1,9,cross_market,1000,btc_aligned_momentum_30m,0.448687409017
1,9,cross_market,1000,btc_aligned_momentum_60m,-0.240875912786
1,9,cross_market,1000,coherence_15m,-0.0620822689956
1,9,cross_market,1000,coherence_30m,0.0773071198524
1,9,cross_market,1000,coherence_60m,-0.0629300890273
1,9,cross_market,1000,joint_intensity,0.217314201916
1,9,cross_market,1000,magnitude_balance,0.054911419227
1,9,cross_market,1000,absolute_magnitude_balance,0.0919276416984
1,9,cross_market,1000,intercept,-0.00634758859134
1,10,nq_only,1000,nq_direction,0.0965561984306
1,10,nq_only,1000,nq_magnitude,-0.0528968292278
1,10,nq_only,1000,nq_aligned_momentum_5m,-0.0646404936344
1,10,nq_only,1000,nq_aligned_momentum_15m,0.7564461565
1,10,nq_only,1000,nq_aligned_momentum_30m,-1.30018814918
1,10,nq_only,1000,nq_aligned_momentum_60m,0.952921778824
1,10,nq_only,1000,session_sin_1,0.0390824457476
1,10,nq_only,1000,session_cos_1,0.0621336749094
1,10,nq_only,1000,session_sin_2,0.0335353601315
1,10,nq_only,1000,session_cos_2,0.121334749651
1,10,nq_only,1000,weekday_tuesday,0.118747207463
1,10,nq_only,1000,weekday_wednesday,0.141376171214
1,10,nq_only,1000,weekday_thursday,0.0153787964543
1,10,nq_only,1000,weekday_friday,0.045773482031
1,10,nq_only,1000,intercept,-0.0206524590418
1,10,cross_market,1000,nq_direction,0.0963537099797
1,10,cross_market,1000,nq_magnitude,-0.179797868273
1,10,cross_market,1000,nq_aligned_momentum_5m,-0.0221565855894
1,10,cross_market,1000,nq_aligned_momentum_15m,0.844460118822
1,10,cross_market,1000,nq_aligned_momentum_30m,-1.5554911807
1,10,cross_market,1000,nq_aligned_momentum_60m,1.05902485382
1,10,cross_market,1000,session_sin_1,0.0457418493782
1,10,cross_market,1000,session_cos_1,0.0616878758137
1,10,cross_market,1000,session_sin_2,0.0348972263878
1,10,cross_market,1000,session_cos_2,0.119889495768
1,10,cross_market,1000,weekday_tuesday,0.122846533552
1,10,cross_market,1000,weekday_wednesday,0.145779406753
1,10,cross_market,1000,weekday_thursday,0.0182317597803
1,10,cross_market,1000,weekday_friday,0.0500295007604
1,10,cross_market,1000,btc_magnitude,-0.133417908359
1,10,cross_market,1000,btc_aligned_momentum_5m,-0.0838163732752
1,10,cross_market,1000,btc_aligned_momentum_15m,-0.19601466015
1,10,cross_market,1000,btc_aligned_momentum_30m,0.502491254639
1,10,cross_market,1000,btc_aligned_momentum_60m,-0.200732160132
1,10,cross_market,1000,coherence_15m,-0.0550944235233
1,10,cross_market,1000,coherence_30m,0.0733055048109
1,10,cross_market,1000,coherence_60m,-0.0654339068681
1,10,cross_market,1000,joint_intensity,0.249876616587
1,10,cross_market,1000,magnitude_balance,0.047199556562
1,10,cross_market,1000,absolute_magnitude_balance,0.10683538733
1,10,cross_market,1000,intercept,-0.0206524590418
1,11,nq_only,1000,nq_direction,0.0936227069429
1,11,nq_only,1000,nq_magnitude,-0.056126614797
1,11,nq_only,1000,nq_aligned_momentum_5m,-0.0629659000661
1,11,nq_only,1000,nq_aligned_momentum_15m,0.688862991296
1,11,nq_only,1000,nq_aligned_momentum_30m,-1.25742492843
